time_mock,HotOil_Evap_in_T,HotOil_Mdot
831,49.3101,0.606862
831,49.3101,0.606862
831.2,49.3104,0.606862
831.2,49.3104,0.606862
832,49.3114,0.606862
832,49.3114,0.606862
832.2,49.3117,0.606862
832.2,49.3117,0.606862
833,49.3127,0.606862
833,49.3127,0.606862
833.2,49.313,0.606862
833.2,49.313,0.606862
834,49.314,0.606862
834,49.314,0.606862
834.2,49.3143,0.606862
834.2,49.3143,0.606862
835,49.3153,0.606862
835,49.3153,0.606862
835.2,49.3156,0.606862
835.2,49.3156,0.606862
836,49.3167,0.606862
836,49.3167,0.606862
836.2,49.3169,0.606862
836.2,49.3169,0.606862
837,49.318,0.606862
837,49.318,0.606862
837.2,49.3182,0.606862
837.2,49.3182,0.606862
838,49.3193,0.606862
838,49.3193,0.606862
838.2,49.3195,0.606862
838.2,49.3195,0.606862
839,49.3206,0.606862
839,49.3206,0.606862
839.2,49.3209,0.606862
839.2,49.3209,0.606862
840,49.3219,0.606862
840,49.3219,0.606862
840.2,49.3222,0.606862
840.2,49.3222,0.606862
841,49.3232,0.606862
841,49.3232,0.606862
841.2,49.3235,0.606862
841.2,49.3235,0.606862
842,49.3245,0.606862
842,49.3245,0.606862
842.2,49.3248,0.606862
842.2,49.3248,0.606862
843,49.3258,0.606862
843,49.3258,0.606862
843.2,49.3261,0.606862
843.2,49.3261,0.606862
844,49.3271,0.606862
844,49.3271,0.606862
844.2,49.3274,0.606862
844.2,49.3274,0.606862
845,49.3285,0.606862
845,49.3285,0.606862
845.2,49.3287,0.606862
845.2,49.3287,0.606862
846,49.3298,0.606862
846,49.3298,0.606862
846.2,49.33,0.606862
846.2,49.33,0.606862
847,49.3311,0.606862
847,49.3311,0.606862
847.2,49.3313,0.606862
847.2,49.3313,0.606862
848,49.3324,0.606862
848,49.3324,0.606862
848.2,49.3327,0.606862
848.2,49.3327,0.606862
849,49.3337,0.606862
849,49.3337,0.606862
849.2,49.334,0.606862
849.2,49.334,0.606862
850,49.335,0.606862
850,49.335,0.606862
850.2,49.3353,0.606862
850.2,49.3353,0.606862
851,49.3363,0.606862
851,49.3363,0.606862
851.2,49.3366,0.606862
851.2,49.3366,0.606862
852,49.3376,0.606862
852,49.3376,0.606862
852.2,49.3379,0.606862
852.2,49.3379,0.606862
853,49.3389,0.606862
853,49.3389,0.606862
853.2,49.3392,0.606862
853.2,49.3392,0.606862
854,49.3403,0.606862
854,49.3403,0.606862
854.2,49.3405,0.606862
854.2,49.3405,0.606862
855,49.3416,0.606862
855,49.3416,0.606862
855.2,49.3418,0.606862
855.2,49.3418,0.606862
856,49.3429,0.606862
856,49.3429,0.606862
856.2,49.3431,0.606862
856.2,49.3431,0.606862
857,49.3442,0.606862
857,49.3442,0.606862
857.2,49.3445,0.606862
857.2,49.3445,0.606862
858,49.3455,0.606862
858,49.3455,0.606862
858.2,49.3458,0.606862
858.2,49.3458,0.606862
859,49.3468,0.606862
859,49.3468,0.606862
859.2,49.3471,0.606862
859.2,49.3471,0.606862
860,49.3481,0.606862
860,49.3481,0.606862
860.2,49.3484,0.606862
860.2,49.3484,0.606862
861,49.3494,0.606862
861,49.3494,0.606862
861.2,49.3497,0.606862
861.2,49.3497,0.606862
862,49.3507,0.606862
862,49.3507,0.606862
862.2,49.351,0.606862
862.2,49.351,0.606862
863,49.3521,0.606862
863,49.3521,0.606862
863.2,49.3523,0.606862
863.2,49.3523,0.606862
864,49.3534,0.606862
864,49.3534,0.606862
864.2,49.3536,0.606862
864.2,49.3536,0.606862
865,49.3547,0.606862
865,49.3547,0.606862
865,49.3547,0.606862
865,49.3547,0.606862
865.2,49.3549,0.607471
865.2,49.3549,0.607471
866,49.356,0.609907
866,49.356,0.609907
866.2,49.3563,0.610516
866.2,49.3563,0.610516
867,49.3573,0.612952
867,49.3573,0.612952
867.2,49.3576,0.613561
867.2,49.3576,0.613561
868,49.3586,0.615997
868,49.3586,0.615997
868.2,49.3589,0.616606
868.2,49.3589,0.616606
869,49.3599,0.619042
869,49.3599,0.619042
869.2,49.3602,0.619651
869.2,49.3602,0.619651
870,49.3612,0.622087
870,49.3612,0.622087
870.2,49.3615,0.622696
870.2,49.3615,0.622696
871,49.3625,0.625132
871,49.3625,0.625132
871.2,49.3628,0.625741
871.2,49.3628,0.625741
872,49.3639,0.628176
872,49.3639,0.628176
872.2,49.3641,0.628785
872.2,49.3641,0.628785
873,49.3652,0.631221
873,49.3652,0.631221
873.2,49.3654,0.63183
873.2,49.3654,0.63183
874,49.3665,0.634266
874,49.3665,0.634266
874.2,49.3667,0.634875
874.2,49.3667,0.634875
875,49.3678,0.637311
875,49.3678,0.637311
875.2,49.3681,0.63792
875.2,49.3681,0.63792
876,49.3691,0.640356
876,49.3691,0.640356
876.2,49.3694,0.640965
876.2,49.3694,0.640965
877,49.3704,0.643401
877,49.3704,0.643401
877.2,49.3707,0.64401
877.2,49.3707,0.64401
878,49.3717,0.646446
878,49.3717,0.646446
878.2,49.372,0.647055
878.2,49.372,0.647055
879,49.373,0.649491
879,49.373,0.649491
879.2,49.3733,0.6501
879.2,49.3733,0.6501
880,49.3743,0.652536
880,49.3743,0.652536
880.2,49.3746,0.653145
880.2,49.3746,0.653145
881,49.3757,0.655581
881,49.3757,0.655581
881.2,49.3759,0.65619
881.2,49.3759,0.65619
882,49.377,0.658626
882,49.377,0.658626
882.2,49.3772,0.659235
882.2,49.3772,0.659235
883,49.3783,0.661671
883,49.3783,0.661671
883.2,49.3785,0.66228
883.2,49.3785,0.66228
884,49.3796,0.664716
884,49.3796,0.664716
884.2,49.3799,0.665325
884.2,49.3799,0.665325
885,49.3809,0.667761
885,49.3809,0.667761
885.2,49.3812,0.66837
885.2,49.3812,0.66837
886,49.3822,0.670805
886,49.3822,0.670805
886.2,49.3825,0.671414
886.2,49.3825,0.671414
887,49.3835,0.67385
887,49.3835,0.67385
887.2,49.3838,0.674459
887.2,49.3838,0.674459
888,49.3848,0.676895
888,49.3848,0.676895
888.2,49.3851,0.677504
888.2,49.3851,0.677504
889,49.3861,0.67994
889,49.3861,0.67994
889.2,49.3864,0.680549
889.2,49.3864,0.680549
890,49.3875,0.682985
890,49.3875,0.682985
890.2,49.3877,0.683594
890.2,49.3877,0.683594
891,49.3888,0.68603
891,49.3888,0.68603
891.2,49.389,0.686639
891.2,49.389,0.686639
892,49.3901,0.689075
892,49.3901,0.689075
892.2,49.3903,0.689684
892.2,49.3903,0.689684
893,49.3914,0.69212
893,49.3914,0.69212
893.2,49.3917,0.692729
893.2,49.3917,0.692729
894,49.3927,0.695165
894,49.3927,0.695165
894.2,49.393,0.695774
894.2,49.393,0.695774
895,49.394,0.69821
895,49.394,0.69821
895.2,49.3943,0.698819
895.2,49.3943,0.698819
896,49.3953,0.701255
896,49.3953,0.701255
896.2,49.3956,0.701864
896.2,49.3956,0.701864
897,49.3966,0.7043
897,49.3966,0.7043
897.2,49.3969,0.704909
897.2,49.3969,0.704909
898,49.3979,0.707345
898,49.3979,0.707345
898.2,49.3982,0.707954
898.2,49.3982,0.707954
899,49.3993,0.710389
899,49.3993,0.710389
899.2,49.3995,0.710998
899.2,49.3995,0.710998
900,49.4006,0.713434
900,49.4006,0.713434
900,49.4006,0.713434
900,49.4006,0.713434
900.2,49.4008,0.714043
900.2,49.4008,0.714043
901,49.4019,0.716479
901,49.4019,0.716479
901.2,49.4021,0.717088
901.2,49.4021,0.717088
902,49.4032,0.719524
902,49.4032,0.719524
902.2,49.4035,0.720133
902.2,49.4035,0.720133
903,49.4045,0.722569
903,49.4045,0.722569
903.2,49.4048,0.723178
903.2,49.4048,0.723178
904,49.4058,0.725614
904,49.4058,0.725614
904.2,49.4061,0.726223
904.2,49.4061,0.726223
905,49.4071,0.728659
905,49.4071,0.728659
905.2,49.4074,0.729268
905.2,49.4074,0.729268
906,49.4084,0.731704
906,49.4084,0.731704
906.2,49.4087,0.732313
906.2,49.4087,0.732313
907,49.4097,0.734749
907,49.4097,0.734749
907.2,49.41,0.735358
907.2,49.41,0.735358
908,49.4111,0.737794
908,49.4111,0.737794
908.2,49.4113,0.738403
908.2,49.4113,0.738403
909,49.4124,0.740839
909,49.4124,0.740839
909.2,49.4126,0.741448
909.2,49.4126,0.741448
910,49.4137,0.743884
910,49.4137,0.743884
910,49.4137,0.743884
910,49.4137,0.743884
910.2,49.4403,0.744493
910.2,49.4403,0.744493
911,49.5466,0.746929
911,49.5466,0.746929
911.2,49.5732,0.747538
911.2,49.5732,0.747538
912,49.6795,0.749974
912,49.6795,0.749974
912.2,49.7061,0.750583
912.2,49.7061,0.750583
913,49.8124,0.753018
913,49.8124,0.753018
913.2,49.839,0.753627
913.2,49.839,0.753627
914,49.9454,0.756063
914,49.9454,0.756063
914.2,49.9719,0.756672
914.2,49.9719,0.756672
915,50.0783,0.759108
915,50.0783,0.759108
915.2,50.1049,0.759717
915.2,50.1049,0.759717
916,50.2112,0.762153
916,50.2112,0.762153
916.2,50.2378,0.762762
916.2,50.2378,0.762762
917,50.3441,0.765198
917,50.3441,0.765198
917.2,50.3707,0.765807
917.2,50.3707,0.765807
918,50.4771,0.768243
918,50.4771,0.768243
918.2,50.5036,0.768852
918.2,50.5036,0.768852
919,50.61,0.771288
919,50.61,0.771288
919.2,50.6366,0.771897
919.2,50.6366,0.771897
920,50.7429,0.774333
920,50.7429,0.774333
920.2,50.7695,0.774942
920.2,50.7695,0.774942
921,50.8758,0.777378
921,50.8758,0.777378
921.2,50.9024,0.777987
921.2,50.9024,0.777987
922,51.0087,0.780423
922,51.0087,0.780423
922.2,51.0353,0.781032
922.2,51.0353,0.781032
923,51.1417,0.783468
923,51.1417,0.783468
923.2,51.1682,0.784077
923.2,51.1682,0.784077
924,51.2746,0.786513
924,51.2746,0.786513
924.2,51.3012,0.787122
924.2,51.3012,0.787122
925,51.4075,0.789558
925,51.4075,0.789558
925.2,51.4341,0.790167
925.2,51.4341,0.790167
926,51.5404,0.792603
926,51.5404,0.792603
926.2,51.567,0.793211
926.2,51.567,0.793211
927,51.6733,0.795647
927,51.6733,0.795647
927.2,51.6999,0.796256
927.2,51.6999,0.796256
928,51.8063,0.798692
928,51.8063,0.798692
928.2,51.8329,0.799301
928.2,51.8329,0.799301
929,51.9392,0.801737
929,51.9392,0.801737
929.2,51.9658,0.802346
929.2,51.9658,0.802346
930,52.0721,0.804782
930,52.0721,0.804782
930.2,52.0987,0.805391
930.2,52.0987,0.805391
931,52.205,0.807827
931,52.205,0.807827
931.2,52.2316,0.808436
931.2,52.2316,0.808436
932,52.338,0.810872
932,52.338,0.810872
932.2,52.3645,0.811481
932.2,52.3645,0.811481
933,52.4709,0.813917
933,52.4709,0.813917
933.2,52.4975,0.814526
933.2,52.4975,0.814526
934,52.6038,0.816962
934,52.6038,0.816962
934.2,52.6304,0.817571
934.2,52.6304,0.817571
935,52.7367,0.820007
935,52.7367,0.820007
935.2,52.7633,0.820616
935.2,52.7633,0.820616
936,52.8696,0.823052
936,52.8696,0.823052
936.2,52.8962,0.823661
936.2,52.8962,0.823661
937,53.0026,0.826097
937,53.0026,0.826097
937.2,53.0291,0.826706
937.2,53.0291,0.826706
938,53.1355,0.829142
938,53.1355,0.829142
938.2,53.1621,0.829751
938.2,53.1621,0.829751
939,53.2684,0.832187
939,53.2684,0.832187
939.2,53.295,0.832796
939.2,53.295,0.832796
940,53.4013,0.835231
940,53.4013,0.835231
940.2,53.4279,0.83584
940.2,53.4279,0.83584
941,53.5343,0.838276
941,53.5343,0.838276
941.2,53.5608,0.838885
941.2,53.5608,0.838885
942,53.6672,0.841321
942,53.6672,0.841321
942.2,53.6938,0.84193
942.2,53.6938,0.84193
943,53.8001,0.844366
943,53.8001,0.844366
943.2,53.8267,0.844975
943.2,53.8267,0.844975
944,53.933,0.847411
944,53.933,0.847411
944.2,53.9596,0.84802
944.2,53.9596,0.84802
945,54.0659,0.850456
945,54.0659,0.850456
945.2,54.0925,0.851065
945.2,54.0925,0.851065
946,54.1989,0.853501
946,54.1989,0.853501
946.2,54.2254,0.85411
946.2,54.2254,0.85411
947,54.3318,0.856546
947,54.3318,0.856546
947.2,54.3584,0.857155
947.2,54.3584,0.857155
948,54.4647,0.859591
948,54.4647,0.859591
948.2,54.4913,0.8602
948.2,54.4913,0.8602
949,54.5976,0.862636
949,54.5976,0.862636
949.2,54.6242,0.863245
949.2,54.6242,0.863245
950,54.7305,0.865681
950,54.7305,0.865681
950.2,54.7571,0.86629
950.2,54.7571,0.86629
951,54.8635,0.868726
951,54.8635,0.868726
951.2,54.8901,0.869335
951.2,54.8901,0.869335
952,54.9964,0.871771
952,54.9964,0.871771
952.2,55.023,0.87238
952.2,55.023,0.87238
953,55.1293,0.874816
953,55.1293,0.874816
953.2,55.1559,0.875425
953.2,55.1559,0.875425
954,55.2622,0.87786
954,55.2622,0.87786
954.2,55.2888,0.878469
954.2,55.2888,0.878469
955,55.3952,0.880905
955,55.3952,0.880905
955.2,55.4217,0.881514
955.2,55.4217,0.881514
956,55.5281,0.88395
956,55.5281,0.88395
956.2,55.5547,0.884559
956.2,55.5547,0.884559
957,55.661,0.886995
957,55.661,0.886995
957.2,55.6876,0.887604
957.2,55.6876,0.887604
958,55.7939,0.89004
958,55.7939,0.89004
958.2,55.8205,0.890649
958.2,55.8205,0.890649
959,55.9268,0.893085
959,55.9268,0.893085
959.2,55.9534,0.893694
959.2,55.9534,0.893694
960,56.0598,0.89613
960,56.0598,0.89613
960,56.0598,0.89613
960,56.0598,0.89613
960.2,56.0863,0.896299
960.2,56.0863,0.896299
961,56.1927,0.896976
961,56.1927,0.896976
961.2,56.2193,0.897145
961.2,56.2193,0.897145
962,56.3256,0.897822
962,56.3256,0.897822
962.2,56.3522,0.897991
962.2,56.3522,0.897991
963,56.4585,0.898667
963,56.4585,0.898667
963.2,56.4851,0.898837
963.2,56.4851,0.898837
964,56.5914,0.899513
964,56.5914,0.899513
964.2,56.618,0.899682
964.2,56.618,0.899682
965,56.7244,0.900359
965,56.7244,0.900359
965.2,56.751,0.900528
965.2,56.751,0.900528
966,56.8573,0.901205
966,56.8573,0.901205
966.2,56.8839,0.901374
966.2,56.8839,0.901374
967,56.9902,0.902051
967,56.9902,0.902051
967.2,57.0168,0.90222
967.2,57.0168,0.90222
968,57.1231,0.902896
968,57.1231,0.902896
968.2,57.1497,0.903066
968.2,57.1497,0.903066
969,57.2561,0.903742
969,57.2561,0.903742
969.2,57.2826,0.903911
969.2,57.2826,0.903911
970,57.389,0.904588
970,57.389,0.904588
970.2,57.4156,0.904757
970.2,57.4156,0.904757
971,57.5219,0.905434
971,57.5219,0.905434
971.2,57.5485,0.905603
971.2,57.5485,0.905603
972,57.6548,0.90628
972,57.6548,0.90628
972.2,57.6814,0.906449
972.2,57.6814,0.906449
973,57.7877,0.907126
973,57.7877,0.907126
973.2,57.8143,0.907295
973.2,57.8143,0.907295
974,57.9207,0.907971
974,57.9207,0.907971
974.2,57.9473,0.90814
974.2,57.9473,0.90814
975,58.0536,0.908817
975,58.0536,0.908817
975.2,58.0802,0.908986
975.2,58.0802,0.908986
976,58.1865,0.909663
976,58.1865,0.909663
976.2,58.2131,0.909832
976.2,58.2131,0.909832
977,58.3194,0.910509
977,58.3194,0.910509
977.2,58.346,0.910678
977.2,58.346,0.910678
978,58.4524,0.911355
978,58.4524,0.911355
978.2,58.4789,0.911524
978.2,58.4789,0.911524
979,58.5853,0.9122
979,58.5853,0.9122
979.2,58.6119,0.91237
979.2,58.6119,0.91237
980,58.7182,0.913046
980,58.7182,0.913046
980.2,58.7448,0.913215
980.2,58.7448,0.913215
981,58.8511,0.913892
981,58.8511,0.913892
981.2,58.8777,0.914061
981.2,58.8777,0.914061
982,58.984,0.914738
982,58.984,0.914738
982.2,59.0106,0.914907
982.2,59.0106,0.914907
983,59.117,0.915584
983,59.117,0.915584
983.2,59.1435,0.915753
983.2,59.1435,0.915753
984,59.2499,0.916429
984,59.2499,0.916429
984.2,59.2765,0.916599
984.2,59.2765,0.916599
985,59.3828,0.917275
985,59.3828,0.917275
985.2,59.4094,0.917444
985.2,59.4094,0.917444
986,59.5157,0.918121
986,59.5157,0.918121
986.2,59.5423,0.91829
986.2,59.5423,0.91829
987,59.6486,0.918967
987,59.6486,0.918967
987.2,59.6752,0.919136
987.2,59.6752,0.919136
988,59.7816,0.919813
988,59.7816,0.919813
988.2,59.8082,0.919982
988.2,59.8082,0.919982
989,59.9145,0.920658
989,59.9145,0.920658
989.2,59.9411,0.920828
989.2,59.9411,0.920828
990,60.0474,0.921504
990,60.0474,0.921504
990.2,60.074,0.921673
990.2,60.074,0.921673
991,60.1803,0.92235
991,60.1803,0.92235
991.2,60.2069,0.922519
991.2,60.2069,0.922519
992,60.3133,0.923196
992,60.3133,0.923196
992.2,60.3398,0.923365
992.2,60.3398,0.923365
993,60.4462,0.924042
993,60.4462,0.924042
993.2,60.4728,0.924211
993.2,60.4728,0.924211
994,60.5791,0.924887
994,60.5791,0.924887
994.2,60.6057,0.925057
994.2,60.6057,0.925057
995,60.712,0.925733
995,60.712,0.925733
995.2,60.7386,0.925902
995.2,60.7386,0.925902
996,60.8449,0.926579
996,60.8449,0.926579
996.2,60.8715,0.926748
996.2,60.8715,0.926748
997,60.9779,0.927425
997,60.9779,0.927425
997.2,61.0044,0.927594
997.2,61.0044,0.927594
998,61.1108,0.928271
998,61.1108,0.928271
998.2,61.1374,0.92844
998.2,61.1374,0.92844
999,61.2437,0.929117
999,61.2437,0.929117
999.2,61.2703,0.929286
999.2,61.2703,0.929286
1000,61.3766,0.929962
1000,61.3766,0.929962
1000.2,61.4032,0.930131
1000.2,61.4032,0.930131
1001,61.5096,0.930808
1001,61.5096,0.930808
1001.2,61.5361,0.930977
1001.2,61.5361,0.930977
1002,61.6425,0.931654
1002,61.6425,0.931654
1002.2,61.6691,0.931823
1002.2,61.6691,0.931823
1003,61.7754,0.9325
1003,61.7754,0.9325
1003.2,61.802,0.932669
1003.2,61.802,0.932669
1004,61.9083,0.933346
1004,61.9083,0.933346
1004.2,61.9349,0.933515
1004.2,61.9349,0.933515
1005,62.0412,0.934191
1005,62.0412,0.934191
1005.2,62.0678,0.934361
1005.2,62.0678,0.934361
1006,62.1742,0.935037
1006,62.1742,0.935037
1006.2,62.2007,0.935206
1006.2,62.2007,0.935206
1007,62.3071,0.935883
1007,62.3071,0.935883
1007.2,62.3337,0.936052
1007.2,62.3337,0.936052
1008,62.44,0.936729
1008,62.44,0.936729
1008.2,62.4666,0.936898
1008.2,62.4666,0.936898
1009,62.5729,0.937575
1009,62.5729,0.937575
1009.2,62.5995,0.937744
1009.2,62.5995,0.937744
1010,62.7058,0.93842
1010,62.7058,0.93842
1010.2,62.7324,0.93859
1010.2,62.7324,0.93859
1011,62.8388,0.939266
1011,62.8388,0.939266
1011.2,62.8654,0.939435
1011.2,62.8654,0.939435
1012,62.9717,0.940112
1012,62.9717,0.940112
1012.2,62.9983,0.940281
1012.2,62.9983,0.940281
1013,63.1046,0.940958
1013,63.1046,0.940958
1013.2,63.1312,0.941127
1013.2,63.1312,0.941127
1014,63.2375,0.941804
1014,63.2375,0.941804
1014.2,63.2641,0.941973
1014.2,63.2641,0.941973
1015,63.3705,0.942649
1015,63.3705,0.942649
1015,63.3705,0.942649
1015,63.3705,0.942649
1015.2,63.385,0.942819
1015.2,63.385,0.942819
1016,63.443,0.943495
1016,63.443,0.943495
1016.2,63.4575,0.943664
1016.2,63.4575,0.943664
1017,63.5155,0.944341
1017,63.5155,0.944341
1017.2,63.53,0.94451
1017.2,63.53,0.94451
1018,63.588,0.945187
1018,63.588,0.945187
1018.2,63.6025,0.945356
1018.2,63.6025,0.945356
1019,63.6605,0.946033
1019,63.6605,0.946033
1019.2,63.675,0.946202
1019.2,63.675,0.946202
1020,63.733,0.946879
1020,63.733,0.946879
1020.2,63.7475,0.947048
1020.2,63.7475,0.947048
1021,63.8055,0.947724
1021,63.8055,0.947724
1021.2,63.82,0.947893
1021.2,63.82,0.947893
1022,63.878,0.94857
1022,63.878,0.94857
1022.2,63.8925,0.948739
1022.2,63.8925,0.948739
1023,63.9505,0.949416
1023,63.9505,0.949416
1023.2,63.965,0.949585
1023.2,63.965,0.949585
1024,64.023,0.950262
1024,64.023,0.950262
1024.2,64.0375,0.950431
1024.2,64.0375,0.950431
1025,64.0955,0.951108
1025,64.0955,0.951108
1025.2,64.11,0.951277
1025.2,64.11,0.951277
1026,64.168,0.951953
1026,64.168,0.951953
1026.2,64.1825,0.952123
1026.2,64.1825,0.952123
1027,64.2406,0.952799
1027,64.2406,0.952799
1027.2,64.2551,0.952968
1027.2,64.2551,0.952968
1028,64.3131,0.953645
1028,64.3131,0.953645
1028.2,64.3276,0.953814
1028.2,64.3276,0.953814
1029,64.3856,0.954491
1029,64.3856,0.954491
1029.2,64.4001,0.95466
1029.2,64.4001,0.95466
1030,64.4581,0.955337
1030,64.4581,0.955337
1030.2,64.4726,0.955506
1030.2,64.4726,0.955506
1031,64.5306,0.956182
1031,64.5306,0.956182
1031.2,64.5451,0.956352
1031.2,64.5451,0.956352
1032,64.6031,0.957028
1032,64.6031,0.957028
1032.2,64.6176,0.957197
1032.2,64.6176,0.957197
1033,64.6756,0.957874
1033,64.6756,0.957874
1033.2,64.6901,0.958043
1033.2,64.6901,0.958043
1034,64.7481,0.95872
1034,64.7481,0.95872
1034.2,64.7626,0.958889
1034.2,64.7626,0.958889
1035,64.8206,0.959566
1035,64.8206,0.959566
1035.2,64.8351,0.959735
1035.2,64.8351,0.959735
1036,64.8931,0.960411
1036,64.8931,0.960411
1036.2,64.9076,0.960581
1036.2,64.9076,0.960581
1037,64.9656,0.961257
1037,64.9656,0.961257
1037.2,64.9801,0.961426
1037.2,64.9801,0.961426
1038,65.0381,0.962103
1038,65.0381,0.962103
1038.2,65.0526,0.962272
1038.2,65.0526,0.962272
1039,65.1107,0.962949
1039,65.1107,0.962949
1039.2,65.1252,0.963118
1039.2,65.1252,0.963118
1040,65.1832,0.963795
1040,65.1832,0.963795
1040.2,65.1977,0.963964
1040.2,65.1977,0.963964
1041,65.2557,0.96464
1041,65.2557,0.96464
1041.2,65.2702,0.96481
1041.2,65.2702,0.96481
1042,65.3282,0.965486
1042,65.3282,0.965486
1042.2,65.3427,0.965655
1042.2,65.3427,0.965655
1043,65.4007,0.966332
1043,65.4007,0.966332
1043.2,65.4152,0.966501
1043.2,65.4152,0.966501
1044,65.4732,0.967178
1044,65.4732,0.967178
1044.2,65.4877,0.967347
1044.2,65.4877,0.967347
1045,65.5457,0.968024
1045,65.5457,0.968024
1045.2,65.5602,0.968193
1045.2,65.5602,0.968193
1046,65.6182,0.96887
1046,65.6182,0.96887
1046.2,65.6327,0.969039
1046.2,65.6327,0.969039
1047,65.6907,0.969715
1047,65.6907,0.969715
1047.2,65.7052,0.969884
1047.2,65.7052,0.969884
1048,65.7632,0.970561
1048,65.7632,0.970561
1048.2,65.7777,0.97073
1048.2,65.7777,0.97073
1049,65.8357,0.971407
1049,65.8357,0.971407
1049.2,65.8502,0.971576
1049.2,65.8502,0.971576
1050,65.9082,0.972253
1050,65.9082,0.972253
1050.2,65.9228,0.972422
1050.2,65.9228,0.972422
1051,65.9808,0.973099
1051,65.9808,0.973099
1051.2,65.9953,0.973268
1051.2,65.9953,0.973268
1052,66.0533,0.973944
1052,66.0533,0.973944
1052.2,66.0678,0.974114
1052.2,66.0678,0.974114
1053,66.1258,0.97479
1053,66.1258,0.97479
1053.2,66.1403,0.974959
1053.2,66.1403,0.974959
1054,66.1983,0.975636
1054,66.1983,0.975636
1054.2,66.2128,0.975805
1054.2,66.2128,0.975805
1055,66.2708,0.976482
1055,66.2708,0.976482
1055.2,66.2853,0.976651
1055.2,66.2853,0.976651
1056,66.3433,0.977328
1056,66.3433,0.977328
1056.2,66.3578,0.977497
1056.2,66.3578,0.977497
1057,66.4158,0.978173
1057,66.4158,0.978173
1057.2,66.4303,0.978343
1057.2,66.4303,0.978343
1058,66.4883,0.979019
1058,66.4883,0.979019
1058.2,66.5028,0.979188
1058.2,66.5028,0.979188
1059,66.5608,0.979865
1059,66.5608,0.979865
1059.2,66.5753,0.980034
1059.2,66.5753,0.980034
1060,66.6333,0.980711
1060,66.6333,0.980711
1060.2,66.6478,0.98088
1060.2,66.6478,0.98088
1061,66.7058,0.981557
1061,66.7058,0.981557
1061.2,66.7203,0.981726
1061.2,66.7203,0.981726
1062,66.7783,0.982402
1062,66.7783,0.982402
1062.2,66.7929,0.982572
1062.2,66.7929,0.982572
1063,66.8509,0.983248
1063,66.8509,0.983248
1063.2,66.8654,0.983417
1063.2,66.8654,0.983417
1064,66.9234,0.984094
1064,66.9234,0.984094
1064.2,66.9379,0.984263
1064.2,66.9379,0.984263
1065,66.9959,0.98494
1065,66.9959,0.98494
1065.2,67.0104,0.985109
1065.2,67.0104,0.985109
1066,67.0684,0.985786
1066,67.0684,0.985786
1066.2,67.0829,0.985955
1066.2,67.0829,0.985955
1067,67.1409,0.986631
1067,67.1409,0.986631
1067.2,67.1554,0.986801
1067.2,67.1554,0.986801
1068,67.2134,0.987477
1068,67.2134,0.987477
1068.2,67.2279,0.987646
1068.2,67.2279,0.987646
1069,67.2859,0.988323
1069,67.2859,0.988323
1069.2,67.3004,0.988492
1069.2,67.3004,0.988492
