time,T_gasIn.T,T_gasOut.T,T_waterIn.T,T_waterOut.T
149.2,0.606862,0.606862,0.606862,0.606862
150,0.606862,0.606862,0.606862,0.606862
150,0.606862,0.606862,0.606862,0.606862
150.2,0.606862,0.606862,0.606862,0.606862
150.2,0.606862,0.606862,0.606862,0.606862
151,0.606862,0.606862,0.606862,0.606862
151,0.606862,0.606862,0.606862,0.606862
151.2,0.606862,0.606862,0.606862,0.606862
151.2,0.606862,0.606862,0.606862,0.606862
152,0.606862,0.606862,0.606862,0.606862
152,0.606862,0.606862,0.606862,0.606862
152.2,0.606862,0.606862,0.606862,0.606862
152.2,0.606862,0.606862,0.606862,0.606862
153,0.606862,0.606862,0.606862,0.606862
153,0.606862,0.606862,0.606862,0.606862
153.2,0.606862,0.606862,0.606862,0.606862
153.2,0.606862,0.606862,0.606862,0.606862
154,0.606862,0.606862,0.606862,0.606862
154,0.606862,0.606862,0.606862,0.606862
154.2,0.606862,0.606862,0.606862,0.606862
154.2,0.606862,0.606862,0.606862,0.606862
155,0.606862,0.606862,0.606862,0.606862
155,0.606862,0.606862,0.606862,0.606862
155.2,0.606862,0.606862,0.606862,0.606862
155.2,0.606862,0.606862,0.606862,0.606862
156,0.606862,0.606862,0.606862,0.606862
156,0.606862,0.606862,0.606862,0.606862
156.2,0.606862,0.606862,0.606862,0.606862
156.2,0.606862,0.606862,0.606862,0.606862
157,0.606862,0.606862,0.606862,0.606862
157,0.606862,0.606862,0.606862,0.606862
157.2,0.606862,0.606862,0.606862,0.606862
157.2,0.606862,0.606862,0.606862,0.606862
158,0.606862,0.606862,0.606862,0.606862
158,0.606862,0.606862,0.606862,0.606862
158.2,0.606862,0.606862,0.606862,0.606862
158.2,0.606862,0.606862,0.606862,0.606862
159,0.606862,0.606862,0.606862,0.606862
159,0.606862,0.606862,0.606862,0.606862
159.2,0.606862,0.606862,0.606862,0.606862
159.2,0.606862,0.606862,0.606862,0.606862
160,0.606862,0.606862,0.606862,0.606862
160,0.606862,0.606862,0.606862,0.606862
160.2,0.606862,0.606862,0.606862,0.606862
160.2,0.606862,0.606862,0.606862,0.606862
161,0.606862,0.606862,0.606862,0.606862
161,0.606862,0.606862,0.606862,0.606862
161.2,0.606862,0.606862,0.606862,0.606862
161.2,0.606862,0.606862,0.606862,0.606862
162,0.606862,0.606862,0.606862,0.606862
162,0.606862,0.606862,0.606862,0.606862
162.2,0.606862,0.606862,0.606862,0.606862
162.2,0.606862,0.606862,0.606862,0.606862
163,0.606862,0.606862,0.606862,0.606862
163,0.606862,0.606862,0.606862,0.606862
163.2,0.606862,0.606862,0.606862,0.606862
163.2,0.606862,0.606862,0.606862,0.606862
164,0.606862,0.606862,0.606862,0.606862
164,0.606862,0.606862,0.606862,0.606862
164.2,0.606862,0.606862,0.606862,0.606862
164.2,0.606862,0.606862,0.606862,0.606862
165,0.606862,0.606862,0.606862,0.606862
165,0.606862,0.606862,0.606862,0.606862
165.2,0.606862,0.606862,0.606862,0.606862
165.2,0.606862,0.606862,0.606862,0.606862
166,0.606862,0.606862,0.606862,0.606862
166,0.606862,0.606862,0.606862,0.606862
166.2,0.606862,0.606862,0.606862,0.606862
166.2,0.606862,0.606862,0.606862,0.606862
167,0.606862,0.606862,0.606862,0.606862
167,0.606862,0.606862,0.606862,0.606862
167.2,0.606862,0.606862,0.606862,0.606862
167.2,0.606862,0.606862,0.606862,0.606862
168,0.606862,0.606862,0.606862,0.606862
168,0.606862,0.606862,0.606862,0.606862
168.2,0.606862,0.606862,0.606862,0.606862
168.2,0.606862,0.606862,0.606862,0.606862
169,0.606862,0.606862,0.606862,0.606862
169,0.606862,0.606862,0.606862,0.606862
169.2,0.606862,0.606862,0.606862,0.606862
169.2,0.606862,0.606862,0.606862,0.606862
170,0.606862,0.606862,0.606862,0.606862
170,0.606862,0.606862,0.606862,0.606862
170.2,0.606862,0.606862,0.606862,0.606862
170.2,0.606862,0.606862,0.606862,0.606862
171,0.606862,0.606862,0.606862,0.606862
171,0.606862,0.606862,0.606862,0.606862
171.2,0.606862,0.606862,0.606862,0.606862
171.2,0.606862,0.606862,0.606862,0.606862
172,0.606862,0.606862,0.606862,0.606862
172,0.606862,0.606862,0.606862,0.606862
172.2,0.606862,0.606862,0.606862,0.606862
172.2,0.606862,0.606862,0.606862,0.606862
173,0.606862,0.606862,0.606862,0.606862
173,0.606862,0.606862,0.606862,0.606862
173.2,0.606862,0.606862,0.606862,0.606862
173.2,0.606862,0.606862,0.606862,0.606862
174,0.606862,0.606862,0.606862,0.606862
174,0.606862,0.606862,0.606862,0.606862
174.2,0.606862,0.606862,0.606862,0.606862
174.2,0.606862,0.606862,0.606862,0.606862
175,0.606862,0.606862,0.606862,0.606862
175,0.606862,0.606862,0.606862,0.606862
175.2,0.606862,0.606862,0.606862,0.606862
175.2,0.606862,0.606862,0.606862,0.606862
176,0.606862,0.606862,0.606862,0.606862
176,0.606862,0.606862,0.606862,0.606862
176.2,0.606862,0.606862,0.606862,0.606862
176.2,0.606862,0.606862,0.606862,0.606862
177,0.606862,0.606862,0.606862,0.606862
177,0.606862,0.606862,0.606862,0.606862
177.2,0.606862,0.606862,0.606862,0.606862
177.2,0.606862,0.606862,0.606862,0.606862
178,0.606862,0.606862,0.606862,0.606862
178,0.606862,0.606862,0.606862,0.606862
178.2,0.606862,0.606862,0.606862,0.606862
178.2,0.606862,0.606862,0.606862,0.606862
179,0.606862,0.606862,0.606862,0.606862
179,0.606862,0.606862,0.606862,0.606862
179.2,0.606862,0.606862,0.606862,0.606862
179.2,0.606862,0.606862,0.606862,0.606862
180,0.606862,0.606862,0.606862,0.606862
180,0.606862,0.606862,0.606862,0.606862
180.2,0.606862,0.606862,0.606862,0.606862
180.2,0.606862,0.606862,0.606862,0.606862
181,0.606862,0.606862,0.606862,0.606862
181,0.606862,0.606862,0.606862,0.606862
181.2,0.606862,0.606862,0.606862,0.606862
181.2,0.606862,0.606862,0.606862,0.606862
182,0.606862,0.606862,0.606862,0.606862
182,0.606862,0.606862,0.606862,0.606862
182.2,0.606862,0.606862,0.606862,0.606862
182.2,0.606862,0.606862,0.606862,0.606862
183,0.606862,0.606862,0.606862,0.606862
183,0.606862,0.606862,0.606862,0.606862
183.2,0.606862,0.606862,0.606862,0.606862
183.2,0.606862,0.606862,0.606862,0.606862
184,0.606862,0.606862,0.606862,0.606862
184,0.606862,0.606862,0.606862,0.606862
184.2,0.606862,0.606862,0.606862,0.606862
184.2,0.606862,0.606862,0.606862,0.606862
185,0.606862,0.606862,0.606862,0.606862
185,0.606862,0.606862,0.606862,0.606862
185.2,0.606862,0.606862,0.606862,0.606862
185.2,0.606862,0.606862,0.606862,0.606862
186,0.606862,0.606862,0.606862,0.606862
186,0.606862,0.606862,0.606862,0.606862
186.2,0.606862,0.606862,0.606862,0.606862
186.2,0.606862,0.606862,0.606862,0.606862
187,0.606862,0.606862,0.606862,0.606862
187,0.606862,0.606862,0.606862,0.606862
187.2,0.606862,0.606862,0.606862,0.606862
187.2,0.606862,0.606862,0.606862,0.606862
188,0.606862,0.606862,0.606862,0.606862
188,0.606862,0.606862,0.606862,0.606862
188.2,0.606862,0.606862,0.606862,0.606862
188.2,0.606862,0.606862,0.606862,0.606862
189,0.606862,0.606862,0.606862,0.606862
189,0.606862,0.606862,0.606862,0.606862
189.2,0.606862,0.606862,0.606862,0.606862
189.2,0.606862,0.606862,0.606862,0.606862
190,0.606862,0.606862,0.606862,0.606862
190,0.606862,0.606862,0.606862,0.606862
190.2,0.606862,0.606862,0.606862,0.606862
190.2,0.606862,0.606862,0.606862,0.606862
191,0.606862,0.606862,0.606862,0.606862
191,0.606862,0.606862,0.606862,0.606862
191.2,0.606862,0.606862,0.606862,0.606862
191.2,0.606862,0.606862,0.606862,0.606862
192,0.606862,0.606862,0.606862,0.606862
192,0.606862,0.606862,0.606862,0.606862
192.2,0.606862,0.606862,0.606862,0.606862
192.2,0.606862,0.606862,0.606862,0.606862
193,0.606862,0.606862,0.606862,0.606862
193,0.606862,0.606862,0.606862,0.606862
193.2,0.606862,0.606862,0.606862,0.606862
193.2,0.606862,0.606862,0.606862,0.606862
194,0.606862,0.606862,0.606862,0.606862
194,0.606862,0.606862,0.606862,0.606862
194.2,0.606862,0.606862,0.606862,0.606862
194.2,0.606862,0.606862,0.606862,0.606862
195,0.606862,0.606862,0.606862,0.606862
195,0.606862,0.606862,0.606862,0.606862
195.2,0.606862,0.606862,0.606862,0.606862
195.2,0.606862,0.606862,0.606862,0.606862
196,0.606862,0.606862,0.606862,0.606862
196,0.606862,0.606862,0.606862,0.606862
196.2,0.606862,0.606862,0.606862,0.606862
196.2,0.606862,0.606862,0.606862,0.606862
197,0.606862,0.606862,0.606862,0.606862
197,0.606862,0.606862,0.606862,0.606862
197.2,0.606862,0.606862,0.606862,0.606862
197.2,0.606862,0.606862,0.606862,0.606862
198,0.606862,0.606862,0.606862,0.606862
198,0.606862,0.606862,0.606862,0.606862
198.2,0.606862,0.606862,0.606862,0.606862
198.2,0.606862,0.606862,0.606862,0.606862
199,0.606862,0.606862,0.606862,0.606862
199,0.606862,0.606862,0.606862,0.606862
199.2,0.606862,0.606862,0.606862,0.606862
199.2,0.606862,0.606862,0.606862,0.606862
200,0.606862,0.606862,0.606862,0.606862
200,0.606862,0.606862,0.606862,0.606862
200.2,0.606862,0.606862,0.606862,0.606862
200.2,0.606862,0.606862,0.606862,0.606862
201,0.606862,0.606862,0.606862,0.606862
201,0.606862,0.606862,0.606862,0.606862
201.2,0.606862,0.606862,0.606862,0.606862
201.2,0.606862,0.606862,0.606862,0.606862
202,0.606862,0.606862,0.606862,0.606862
202,0.606862,0.606862,0.606862,0.606862
202.2,0.606862,0.606862,0.606862,0.606862
202.2,0.606862,0.606862,0.606862,0.606862
203,0.606862,0.606862,0.606862,0.606862
203,0.606862,0.606862,0.606862,0.606862
203.2,0.606862,0.606862,0.606862,0.606862
203.2,0.606862,0.606862,0.606862,0.606862
204,0.606862,0.606862,0.606862,0.606862
204,0.606862,0.606862,0.606862,0.606862
204.2,0.606862,0.606862,0.606862,0.606862
204.2,0.606862,0.606862,0.606862,0.606862
205,0.606862,0.606862,0.606862,0.606862
205,0.606862,0.606862,0.606862,0.606862
205.2,0.606862,0.606862,0.606862,0.606862
205.2,0.606862,0.606862,0.606862,0.606862
206,0.606862,0.606862,0.606862,0.606862
206,0.606862,0.606862,0.606862,0.606862
206.2,0.606862,0.606862,0.606862,0.606862
206.2,0.606862,0.606862,0.606862,0.606862
207,0.606862,0.606862,0.606862,0.606862
207,0.606862,0.606862,0.606862,0.606862
207.2,0.606862,0.606862,0.606862,0.606862
207.2,0.606862,0.606862,0.606862,0.606862
208,0.606862,0.606862,0.606862,0.606862
208,0.606862,0.606862,0.606862,0.606862
208.2,0.606862,0.606862,0.606862,0.606862
208.2,0.606862,0.606862,0.606862,0.606862
209,0.606862,0.606862,0.606862,0.606862
209,0.606862,0.606862,0.606862,0.606862
209.2,0.606862,0.606862,0.606862,0.606862
209.2,0.606862,0.606862,0.606862,0.606862
210,0.606862,0.606862,0.606862,0.606862
210,0.606862,0.606862,0.606862,0.606862
210.2,0.606862,0.606862,0.606862,0.606862
210.2,0.606862,0.606862,0.606862,0.606862
211,0.606862,0.606862,0.606862,0.606862
211,0.606862,0.606862,0.606862,0.606862
211.2,0.606862,0.606862,0.606862,0.606862
211.2,0.606862,0.606862,0.606862,0.606862
212,0.606862,0.606862,0.606862,0.606862
212,0.606862,0.606862,0.606862,0.606862
212.2,0.606862,0.606862,0.606862,0.606862
212.2,0.606862,0.606862,0.606862,0.606862
213,0.606862,0.606862,0.606862,0.606862
213,0.606862,0.606862,0.606862,0.606862
213.2,0.606862,0.606862,0.606862,0.606862
213.2,0.606862,0.606862,0.606862,0.606862
214,0.606862,0.606862,0.606862,0.606862
214,0.606862,0.606862,0.606862,0.606862
214.2,0.606862,0.606862,0.606862,0.606862
214.2,0.606862,0.606862,0.606862,0.606862
215,0.606862,0.606862,0.606862,0.606862
215,0.606862,0.606862,0.606862,0.606862
215.2,0.606862,0.606862,0.606862,0.606862
215.2,0.606862,0.606862,0.606862,0.606862
216,0.606862,0.606862,0.606862,0.606862
216,0.606862,0.606862,0.606862,0.606862
216.2,0.606862,0.606862,0.606862,0.606862
216.2,0.606862,0.606862,0.606862,0.606862
217,0.606862,0.606862,0.606862,0.606862
217,0.606862,0.606862,0.606862,0.606862
217.2,0.606862,0.606862,0.606862,0.606862
217.2,0.606862,0.606862,0.606862,0.606862
218,0.606862,0.606862,0.606862,0.606862
218,0.606862,0.606862,0.606862,0.606862
218.2,0.606862,0.606862,0.606862,0.606862
218.2,0.606862,0.606862,0.606862,0.606862
219,0.606862,0.606862,0.606862,0.606862
219,0.606862,0.606862,0.606862,0.606862
219.2,0.606862,0.606862,0.606862,0.606862
219.2,0.606862,0.606862,0.606862,0.606862
220,0.606862,0.606862,0.606862,0.606862
220,0.606862,0.606862,0.606862,0.606862
220,0.606862,0.606862,0.606862,0.606862
220,0.606862,0.606862,0.606862,0.606862
220.2,0.606862,0.606862,0.606862,0.606862
220.2,0.606862,0.606862,0.606862,0.606862
221,0.606862,0.606862,0.606862,0.606862
221,0.606862,0.606862,0.606862,0.606862
221.2,0.606862,0.606862,0.606862,0.606862
221.2,0.606862,0.606862,0.606862,0.606862
222,0.606862,0.606862,0.606862,0.606862
222,0.606862,0.606862,0.606862,0.606862
222.2,0.606862,0.606862,0.606862,0.606862
222.2,0.606862,0.606862,0.606862,0.606862
223,0.606862,0.606862,0.606862,0.606862
223,0.606862,0.606862,0.606862,0.606862
223.2,0.606862,0.606862,0.606862,0.606862
223.2,0.606862,0.606862,0.606862,0.606862
224,0.606862,0.606862,0.606862,0.606862
224,0.606862,0.606862,0.606862,0.606862
224.2,0.606862,0.606862,0.606862,0.606862
224.2,0.606862,0.606862,0.606862,0.606862
225,0.606862,0.606862,0.606862,0.606862
225,0.606862,0.606862,0.606862,0.606862
225.2,0.606862,0.606862,0.606862,0.606862
225.2,0.606862,0.606862,0.606862,0.606862
226,0.606862,0.606862,0.606862,0.606862
226,0.606862,0.606862,0.606862,0.606862
226.2,0.606862,0.606862,0.606862,0.606862
226.2,0.606862,0.606862,0.606862,0.606862
227,0.606862,0.606862,0.606862,0.606862
227,0.606862,0.606862,0.606862,0.606862
227.2,0.606862,0.606862,0.606862,0.606862
227.2,0.606862,0.606862,0.606862,0.606862
228,0.606862,0.606862,0.606862,0.606862
228,0.606862,0.606862,0.606862,0.606862
228.2,0.606862,0.606862,0.606862,0.606862
228.2,0.606862,0.606862,0.606862,0.606862
229,0.606862,0.606862,0.606862,0.606862
229,0.606862,0.606862,0.606862,0.606862
229.2,0.606862,0.606862,0.606862,0.606862
229.2,0.606862,0.606862,0.606862,0.606862
230,0.606862,0.606862,0.606862,0.606862
230,0.606862,0.606862,0.606862,0.606862
230.2,0.606862,0.606862,0.606862,0.606862
230.2,0.606862,0.606862,0.606862,0.606862
231,0.606862,0.606862,0.606862,0.606862
231,0.606862,0.606862,0.606862,0.606862
231.2,0.606862,0.606862,0.606862,0.606862
231.2,0.606862,0.606862,0.606862,0.606862
232,0.606862,0.606862,0.606862,0.606862
232,0.606862,0.606862,0.606862,0.606862
232.2,0.606862,0.606862,0.606862,0.606862
232.2,0.606862,0.606862,0.606862,0.606862
233,0.606862,0.606862,0.606862,0.606862
233,0.606862,0.606862,0.606862,0.606862
233.2,0.606862,0.606862,0.606862,0.606862
233.2,0.606862,0.606862,0.606862,0.606862
234,0.606862,0.606862,0.606862,0.606862
234,0.606862,0.606862,0.606862,0.606862
234.2,0.606862,0.606862,0.606862,0.606862
234.2,0.606862,0.606862,0.606862,0.606862
235,0.606862,0.606862,0.606862,0.606862
235,0.606862,0.606862,0.606862,0.606862
235.2,0.606862,0.606862,0.606862,0.606862
235.2,0.606862,0.606862,0.606862,0.606862
236,0.606862,0.606862,0.606862,0.606862
236,0.606862,0.606862,0.606862,0.606862
236.2,0.606862,0.606862,0.606862,0.606862
236.2,0.606862,0.606862,0.606862,0.606862
237,0.606862,0.606862,0.606862,0.606862
237,0.606862,0.606862,0.606862,0.606862
237.2,0.606862,0.606862,0.606862,0.606862
237.2,0.606862,0.606862,0.606862,0.606862
238,0.606862,0.606862,0.606862,0.606862
238,0.606862,0.606862,0.606862,0.606862
238.2,0.606862,0.606862,0.606862,0.606862
238.2,0.606862,0.606862,0.606862,0.606862
239,0.606862,0.606862,0.606862,0.606862
239,0.606862,0.606862,0.606862,0.606862
239.2,0.606862,0.606862,0.606862,0.606862
239.2,0.606862,0.606862,0.606862,0.606862
240,0.606862,0.606862,0.606862,0.606862
240,0.606862,0.606862,0.606862,0.606862
240.2,0.606862,0.606862,0.606862,0.606862
240.2,0.606862,0.606862,0.606862,0.606862
241,0.606862,0.606862,0.606862,0.606862
241,0.606862,0.606862,0.606862,0.606862
241.2,0.606862,0.606862,0.606862,0.606862
241.2,0.606862,0.606862,0.606862,0.606862
242,0.606862,0.606862,0.606862,0.606862
242,0.606862,0.606862,0.606862,0.606862
242.2,0.606862,0.606862,0.606862,0.606862
242.2,0.606862,0.606862,0.606862,0.606862
243,0.606862,0.606862,0.606862,0.606862
243,0.606862,0.606862,0.606862,0.606862
243.2,0.606862,0.606862,0.606862,0.606862
243.2,0.606862,0.606862,0.606862,0.606862
244,0.606862,0.606862,0.606862,0.606862
244,0.606862,0.606862,0.606862,0.606862
244.2,0.606862,0.606862,0.606862,0.606862
244.2,0.606862,0.606862,0.606862,0.606862
245,0.606862,0.606862,0.606862,0.606862
245,0.606862,0.606862,0.606862,0.606862
245.2,0.606862,0.606862,0.606862,0.606862
245.2,0.606862,0.606862,0.606862,0.606862
246,0.606862,0.606862,0.606862,0.606862
246,0.606862,0.606862,0.606862,0.606862
246.2,0.606862,0.606862,0.606862,0.606862
246.2,0.606862,0.606862,0.606862,0.606862
247,0.606862,0.606862,0.606862,0.606862
247,0.606862,0.606862,0.606862,0.606862
247.2,0.606862,0.606862,0.606862,0.606862
247.2,0.606862,0.606862,0.606862,0.606862
248,0.606862,0.606862,0.606862,0.606862
248,0.606862,0.606862,0.606862,0.606862
248.2,0.606862,0.606862,0.606862,0.606862
248.2,0.606862,0.606862,0.606862,0.606862
249,0.606862,0.606862,0.606862,0.606862
249,0.606862,0.606862,0.606862,0.606862
249.2,0.606862,0.606862,0.606862,0.606862
249.2,0.606862,0.606862,0.606862,0.606862
250,0.606862,0.606862,0.606862,0.606862
250,0.606862,0.606862,0.606862,0.606862
250.2,0.606862,0.606862,0.606862,0.606862
250.2,0.606862,0.606862,0.606862,0.606862
251,0.606862,0.606862,0.606862,0.606862
251,0.606862,0.606862,0.606862,0.606862
251.2,0.606862,0.606862,0.606862,0.606862
251.2,0.606862,0.606862,0.606862,0.606862
252,0.606862,0.606862,0.606862,0.606862
252,0.606862,0.606862,0.606862,0.606862
252.2,0.606862,0.606862,0.606862,0.606862
252.2,0.606862,0.606862,0.606862,0.606862
253,0.606862,0.606862,0.606862,0.606862
253,0.606862,0.606862,0.606862,0.606862
253.2,0.606862,0.606862,0.606862,0.606862
253.2,0.606862,0.606862,0.606862,0.606862
254,0.606862,0.606862,0.606862,0.606862
254,0.606862,0.606862,0.606862,0.606862
254.2,0.606862,0.606862,0.606862,0.606862
254.2,0.606862,0.606862,0.606862,0.606862
255,0.606862,0.606862,0.606862,0.606862
255,0.606862,0.606862,0.606862,0.606862
255.2,0.606862,0.606862,0.606862,0.606862
255.2,0.606862,0.606862,0.606862,0.606862
256,0.606862,0.606862,0.606862,0.606862
256,0.606862,0.606862,0.606862,0.606862
256.2,0.606862,0.606862,0.606862,0.606862
256.2,0.606862,0.606862,0.606862,0.606862
257,0.606862,0.606862,0.606862,0.606862
257,0.606862,0.606862,0.606862,0.606862
257.2,0.606862,0.606862,0.606862,0.606862
257.2,0.606862,0.606862,0.606862,0.606862
258,0.606862,0.606862,0.606862,0.606862
258,0.606862,0.606862,0.606862,0.606862
258.2,0.606862,0.606862,0.606862,0.606862
258.2,0.606862,0.606862,0.606862,0.606862
259,0.606862,0.606862,0.606862,0.606862
259,0.606862,0.606862,0.606862,0.606862
259.2,0.606862,0.606862,0.606862,0.606862
259.2,0.606862,0.606862,0.606862,0.606862
260,0.606862,0.606862,0.606862,0.606862
260,0.606862,0.606862,0.606862,0.606862
260.2,0.606862,0.606862,0.606862,0.606862
260.2,0.606862,0.606862,0.606862,0.606862
261,0.606862,0.606862,0.606862,0.606862
261,0.606862,0.606862,0.606862,0.606862
261.2,0.606862,0.606862,0.606862,0.606862
261.2,0.606862,0.606862,0.606862,0.606862
262,0.606862,0.606862,0.606862,0.606862
262,0.606862,0.606862,0.606862,0.606862
262.2,0.606862,0.606862,0.606862,0.606862
262.2,0.606862,0.606862,0.606862,0.606862
263,0.606862,0.606862,0.606862,0.606862
263,0.606862,0.606862,0.606862,0.606862
263.2,0.606862,0.606862,0.606862,0.606862
263.2,0.606862,0.606862,0.606862,0.606862
264,0.606862,0.606862,0.606862,0.606862
264,0.606862,0.606862,0.606862,0.606862
264.2,0.606862,0.606862,0.606862,0.606862
264.2,0.606862,0.606862,0.606862,0.606862
265,0.606862,0.606862,0.606862,0.606862
265,0.606862,0.606862,0.606862,0.606862
265.2,0.606862,0.606862,0.606862,0.606862
265.2,0.606862,0.606862,0.606862,0.606862
266,0.606862,0.606862,0.606862,0.606862
266,0.606862,0.606862,0.606862,0.606862
266.2,0.606862,0.606862,0.606862,0.606862
266.2,0.606862,0.606862,0.606862,0.606862
267,0.606862,0.606862,0.606862,0.606862
267,0.606862,0.606862,0.606862,0.606862
267.2,0.606862,0.606862,0.606862,0.606862
267.2,0.606862,0.606862,0.606862,0.606862
268,0.606862,0.606862,0.606862,0.606862
268,0.606862,0.606862,0.606862,0.606862
268.2,0.606862,0.606862,0.606862,0.606862
268.2,0.606862,0.606862,0.606862,0.606862
269,0.606862,0.606862,0.606862,0.606862
269,0.606862,0.606862,0.606862,0.606862
269.2,0.606862,0.606862,0.606862,0.606862
269.2,0.606862,0.606862,0.606862,0.606862
270,0.606862,0.606862,0.606862,0.606862
270,0.606862,0.606862,0.606862,0.606862
270.2,0.606862,0.606862,0.606862,0.606862
270.2,0.606862,0.606862,0.606862,0.606862
271,0.606862,0.606862,0.606862,0.606862
271,0.606862,0.606862,0.606862,0.606862
271.2,0.606862,0.606862,0.606862,0.606862
271.2,0.606862,0.606862,0.606862,0.606862
272,0.606862,0.606862,0.606862,0.606862
272,0.606862,0.606862,0.606862,0.606862
272.2,0.606862,0.606862,0.606862,0.606862
272.2,0.606862,0.606862,0.606862,0.606862
273,0.606862,0.606862,0.606862,0.606862
273,0.606862,0.606862,0.606862,0.606862
273.2,0.606862,0.606862,0.606862,0.606862
273.2,0.606862,0.606862,0.606862,0.606862
274,0.606862,0.606862,0.606862,0.606862
274,0.606862,0.606862,0.606862,0.606862
274.2,0.606862,0.606862,0.606862,0.606862
274.2,0.606862,0.606862,0.606862,0.606862
275,0.606862,0.606862,0.606862,0.606862
275,0.606862,0.606862,0.606862,0.606862
275.2,0.606862,0.606862,0.606862,0.606862
275.2,0.606862,0.606862,0.606862,0.606862
276,0.606862,0.606862,0.606862,0.606862
